iin_start,iin_end,number_length,number_luhn,scheme,brand,type,prepaid,country,bank_name,bank_logo,bank_url,bank_phone,bank_city
403149,,,,visa,,credit,,MY,,,,800-955-9900,
403160,,,,visa,,debit,,US,DADE COUNTY FEDERAL CREDIT UNION,,,7863555595,
403164,,,,visa,,debit,,US,CITZENS  COMMUNITY FEDERAL,,,7157640614,
403213,,,,visa,,credit,,US,CHASE,,,8005377783,
403216,,,,visa,,credit,,US,NAVY FEDERAL CREDIT UNION,,,8888426328,
403217,,,,visa,,credit,,BR,CREDICARD,,,40014611,
403225,,,,visa,,credit,,BR,CITIBANK,,,551140042484,
403240,,,,visa,,debit,,US,FREEDOM CREDIT UNION,,,2156125900,
403247,,,,visa,,credit,,BR,ITAU,,,551140014848,
403254,,,,visa,,credit,,BR,CREDICARD,,,08009792484,
403265,,,,visa,,credit,,MY,STANDARD CHARTERED,,,60377118888,
403283,,,,visa,,debit,,US,SERVICES CREDIT UNION,,,(630) 983-3458,
403284,,,,visa,,debit,,US,FISCAL CREDIT UNION,,,1,
403357,,,,visa,,debit,,HN,BANCO CONTINENTAL,,,,
403461,,,,visa,,debit,,US,NB&T,,,8888952125,
403486,,,,visa,,debit,,US,PNC BANK N.A.,,,8772872654,
403490,,,,visa,,debit,,US,PNC BANK N.A.,,,8772872654,
403493,,,,visa,,debit,,US,PNC BANK N.A.,,,8772872654,
403495,,,,visa,,debit,,US,PNCBANK,,,8772872654,
403497,,,,visa,,debit,,US,PNC BANK N.A.,,,8772872654,
403541,,,,visa,,credit,,PT,BANCO ESPIRITO SANTO E COMERCIAL DE LISBOA,,,351218557753,
403623,,,,visa,,debit,,US,BB&T,,,8002265228,
403647,,,,visa,,credit,,US,BANK OF AMERICA,,,8666171859,
403655,,,,visa,,debit,,US,VANTAGE SOUTH,,,9105850593,
403690,,,,visa,,credit,,US,CHASE,,,8005243880,
403710,,,,visa,,debit,,US,ROBINS FEDERAL CREDIT UNION,,,8668649677,
403766,,,,visa,,credit,,US,U.S. BANK N.A.,,,8005583424,
403769,,,,visa,,credit,,US,USBANK,,,8005583424,
403784,,,,visa,,credit,,US,USBANK,,,8002858585,
403808,,,,visa,,debit,,US,DOW CHEMICAL EMPLOYEES' CREDIT UNION,,,9898357794,
403995,,,,visa,,debit,,US,METABANK,,,8663877363,
404206,,,,visa,,debit,,US,METROPOLITAN NATIONAL,,,8006348950,
404215,,,,visa,,debit,,GH,GUARANTY TRUST,,,233302923914,
404280,,,,visa,,credit,,CO,BBVA,,,8003969665,
404308,,,,visa,,credit,,TR,GARANTI,,,4440333,
404360,,,,visa,,credit,,MX,INBURSA,,,52,
404389,,,,visa,,debit,,US,,,,,
404507,,,,visa,,credit,,US,DUPACO,,,8003737600,
404594,,,,visa,,debit,,US,METRO CREDIT UNION,,,8776963879,
404601,,,,visa,,credit,,US,BB&T,,,8003971253,
404658,,,,visa,,credit,,US,CITI,,,800-248-4553,
404673,,,,visa,,credit,,US,FIRST NATIONAL BANK OF OMAHA,,,8002287070,
404688,,,,visa,,debit,,US,SUNSET SCIENCE PARK FEDERAL CREDIT UNION,,,800-881-7488,
404834,,,,visa,,debit,,IN,FEDERAL,,,8004251199,
405071,,,,visa,,credit,,AR,SANTANDER RIO,,,8003969665,
405221,,,,visa,,credit,,AU,COMMONWEALTH BANK OF AUSTRALIA,,,61132221,
405306,,,,visa,,credit,,MX,BANAMEX,,,8002262639,
405345,,,,visa,,debit,,US,INVESTORS SAVINGS BANK,,,8002528119,
405385,,,,visa,,debit,,US,MOUNTAIN AMERICA CREDIT UNION,,,800-7484302,
405425,,,,visa,,debit,,US,INSIGHT FINANCIAL,,,4072438072,
405428,,,,visa,,debit,,US,UNIVERSITY FEDERAL CREDIT UNION,,,8002528311,
405433,,,,visa,,debit,,SA,AL RAJHI,,,966920003344,
405494,,,,visa,,debit,,US,COMMUNITY AND SOUTHERN,,,7708323557,
405533,,,,visa,,credit,,IN,ICICI,,,,
405610,,,,visa,,debit,,US,TRULIANT FEDERAL CREDIT UNION,,,8008220382,
405771,,,,visa,,credit,,MY,CITIBANK,,,1,
405818,,,,visa,,debit,,US,WEST GATE BANK,,,4027704777,
405902,,,,visa,,debit,,US,F&A FEDERAL CREDIT UNION,,,800-222-1226,
405919,,,,visa,,debit,,TR,HSBC,,,902124440111,
405921,,,,visa,,credit,,ES,CARREFOUR,,,900200128,
406001,,,,visa,,debit,,GR,ALPHA,,,00302103260000,
406019,,,,visa,,debit,,US,FIRST CITIZENS BANK AND TRUST COMPANY OF SOUTH CAR,,,8006124444,
406021,,,,visa,,debit,,US,LYONS NATIONAL,,,8007544128,
406032,,,,visa,,debit,,US,CHASE,,,8002988016,
406041,,,,visa,,credit,,US,NAVY FEDERAL CREDIT UNION,,,8888426328,
406042,,,,visa,,debit,,US,CHASE,,,8009359935,
406043,,,,visa,,debit,,US,,,,,
406045,,,,visa,,debit,,US,CHASE,,,8009359935,
406049,,,,visa,,debit,,US,SYNOVUS,,,8667567869,
406050,,,,visa,,debit,,US,BRIGHTSTAR CREDIT UNION,,,,
406053,,,,visa,,debit,,US,HUDSON HERITAGE FEDERAL CREDIT UNION,,,800-424-1990,
406068,,,,visa,,debit,,US,CHASE,,,8009359935,
406076,,,,visa,,credit,,US,CREDIT UNION OF SOUTHERN CALIFORNIA,,,562-698-8326,
406080,,,,visa,,credit,,US,COAST CENTRAL CREDIT UNION,,,8009749727,
406095,,,,visa,,credit,,US,NAVY FEDERAL CREDIT UNION,,,8888426328,
406130,,,,visa,,credit,,MX,,,,,
406168,,,,visa,,credit,,BR,CARREFOUR,,,,
406228,,,,visa,,debit,,IN,AXIS,,,912267987700,
406315,,,,visa,,debit,,US,NAVY FEDERAL CREDIT UNION,,,8888426328,
406498,,,,visa,,credit,,US,SMI ONE,,,,
406655,,,,visa,,credit,,BR,BRADESCO,,,8003969665,
406669,,,,visa,,credit,,BR,BRADESCO,,,551133382822,
407050,,,,visa,,credit,,US,HENRICO FEDERAL CREDIT UNION,,,6663,
407057,,,,visa,,debit,,US,MOUNTAIN AMERICA CREDIT UNION,,,800-7484302,
407110,,,,visa,,credit,,US,WELLS FARGO,,,8002479215,
407166,,,,visa,,credit,,US,CHASE,,,8005243880,
407204,,,,visa,,debit,,US,UW CREDIT UNION,,,6082325000,
407220,,,,visa,,credit,,AU,ANZ,,,61396837043,
407221,,,,visa,,credit,,US,WELLS FARGO,,,8006424720,
407284,,,,visa,,debit,,MY,HONGLEONGBANK,,,60179941392,
407303,,,,visa,,credit,,BR,SANTANDER,,,(55-11) 3174-93,
407433,,,,visa,,credit,,BR,CITIBANK,,,551140014626,
407458,,,,visa,,credit,,MX,BANAMEX,,,8002262639,
407505,,,,visa,,credit,,BR,ITAU,,,551132353737,
407714,,,,visa,,debit,,US,USBANK,,,8669525653,
407715,,,,visa,,debit,,US,U.S.,,,8669525653,
407807,,,,visa,,debit,,US,INTERBANK,,,8779497200,
407871,,,,visa,,credit,,US,BANK OF AMERICA,,,8005831820,
407892,,,,visa,,credit,,US,BANK OF AMERICA,,,,
407928,,,,visa,,debit,,US,ATHENS STATE,,,8003838000,
408104,,,,visa,,debit,,US,DESERT SCHOOLS FEDERAL CREDIT UNION,,,800-456-9171,
408106,,,,visa,,debit,,US,SCHLUMBERGER EMPLOYEES CREDIT UNION,,,2812854551,
408161,,,,visa,,credit,,US,CHASE,,,8003236252,
408185,,,,visa,,debit,,US,CEDAR POINT FEDERAL CREDIT UNION,,,8004723272,
408244,408245,,,visa,,credit,,MX,BANAMEX,,,8002262639,
408328,,,,visa,,debit,,TG,BTCI,,,22822235600,
408490,,,,visa,,credit,,BE,FINTRO,,,070344344,
408530,,,,visa,,debit,,US,EAST BOSTON SAVINGS BANK,,,8006573272,
408540,,,,visa,,debit,,US,TD BANKNORTH,,,8887519000,
408577,,,,visa,,debit,,US,ROCKPORT NATIONAL BANK,,,877-715-2299,
408597,,,,visa,,credit,,QA,,,,44478000,
408620,,,,visa,,credit,,US,BELLCO,,,8009914964,
408687,,,,visa,,debit,,US,NEIGHBORS CREDIT UNION,,,8003252697,
409015,,,,visa,,credit,,ES,BBVA,,,8,
409070,,,,visa,,credit,,TR,DENIZBANK,,,4440800,
409153,,,,visa,,debit,,US,SABINE STATE,,,3182567000,
409259,,,,visa,,debit,,US,AMERICAN NATIONAL BANK OF TEXAS,,,8007362189,
409263,,,,visa,,credit,,US,TRAVIS CREDIT UNION,,,7074494000,
409308,,,,visa,,credit,,BR,SANTANDER,,,40043535,
409311,,,,visa,,debit,,US,BB&T,,,8002265228,
409483,,,,visa,,credit,,US,TCCU,,,2178249846,
409486,,,,visa,,debit,,US,GEFCU,,,5123399812,
409531,,,,visa,,debit,,US,TICONDEROGA FEDERAL CREDIT UNION,,,5185856725,
409600,,,,visa,,credit,,BR,BRADESCO,,,5501488117522,
409601,,,,visa,,credit,,BR,BRADESCO,,,5432612233,
409602,,,,visa,,credit,,BR,BRADESCO,,,40020022,
409603,,,,visa,,credit,,BR,BRADESCO,,,08005700022,
409609,,,,visa,,debit,,US,LEGACY,,,2059305000,
409636,,,,visa,,debit,,SG,,,,6562222200,
409666,,,,visa,,credit,,CN,BANK OF CHINA,,,4006695566,
409675,,,,visa,,credit,,ID,HSBC,,,6221500501,
409851,,,,visa,,debit,,MX,BBVA BANCOMER,,,,
409912,,,,visa,,credit,,BO,GANADERO,,,800107777,
409970,,,,visa,,credit,,US,REGIONS,,,8002532265,
409982,,,,visa,,debit,,US,NEW MEXICO EDUCATORS FEDERAL CREDIT UNION,,,5058897755,
410063,410064,,,visa,,credit,,US,REGIONS,,,8002532265,
410118,,,,visa,,debit,,US,FIRST FINANCIAL,,,3256277200,
410131,,,,visa,Electron,debit,,RS,PROCREDIT BANK,,www.procreditbank-kos.com,+381 38 555 555,Prishtine
410180,,,,visa,,credit,,MX,BBVA BANCOMER,,,018002262663,
410181,,,,visa,,credit,,MX,BBVA BANCOMER,,,,
410280,410281,,,visa,,credit,,US,AMEGY,,,8667497459,
410368,,,,visa,,credit,,AT,RAIFFEISENBANK,,,431717010,
410489,,,,visa,,debit,,US,RUSH CARD,,,8002304755,
410505,,,,visa,,credit,,ID,PT. BANK NEGARA INDONESIA (PERSERO) TBK.,,,6221500046,
410626,,,,visa,,credit,,ES,BANCO SABADELL,,,902323000,
410651,,,,visa,,debit,,NO,SPAREBANK 1,,,41528708,
410687,,,,visa,Electron,debit,,RS,RAIFFEISEN BANK,,www.raiffeisen-kosovo.com,+381 38 222 222,Prishtine
410791,,,,visa,,credit,,US,,,,,
410839,,,,visa,,debit,,US,NATIONAL BANK OF BLACKSBURG,,,5409516234,
410843,,,,visa,,debit,,US,BELCO,,,6093354122,
410852,,,,visa,,credit,,MX,,,,52-5-720-6040 -,
410863,,,,visa,,credit,,BR,SANTANDER,,,08007023535,
410894,,,,visa,,debit,,US,BB&T,,,8002265228,
410970,,,,visa,,credit,,GB,SAGA,,,448456035468,
410998,,,,visa,,credit,,US,LYNNVILLE NATIONAL,,,608-836-2487,
411016,,,,visa,,credit,,VE,BANESCO,,,02125011111,
411079,,,,visa,,debit,,US,BB&T,,,8002265228,
411097,,,,visa,,credit,,VE,BBVA PROVINCIAL,,,08007768471,
411399,,,,visa,,debit,,US,GREATER  ABBEVILLE FEDERAL CREDIT UNION,,,,
411507,,,,visa,,credit,,US,CAPITAL ONE BANK,,,8008670904,
411583,,,,visa,,credit,,US,SEACOMM FEDERAL CREDIT UNION,,,8007640566,
411770,411771,,,visa,,debit,,US,BANK OF AMERICA,,,8004321000,
411773,411776,,,visa,,debit,,US,BANK OF AMERICA,,,8004321000,
411777,,,,visa,,debit,,US,BANK OF AMERICA,,,8002884408,
411816,,,,visa,,credit,,US,CHASE,,,8004933319,
411904,,,,visa,,credit,,KR,"KOREA EXCHANGE BANK CREDIT SERVICE CO., LTD.",,,8225248100,
411911,,,,visa,,credit,,SG,DBS,,,6563272265,
412025,,,,visa,,debit,,US,ECCBANK,,,9256091971,
412039,,,,visa,,credit,,US,USAA,,,8005318722,
412042,,,,visa,,debit,,US,CITIZENS BANK OF LAS CRUCES,,,8884220010,
412061,,,,visa,,credit,,US,MERRICK,,,800-253-2322,
412134,,,,visa,,credit,,US,PSECU,,,8005565678,
412141,,,,visa,,debit,,US,WSFS,,,3027926000,
412174,,,,visa,,credit,,US,CAPITAL ONE BANK,,,8009557070,
412177,,,,visa,,credit,,BR,PORTO SEGURO,,,551133663126,
412185,,,,visa,,credit,,US,USAA,,,8005318722,
412187,,,,visa,,credit,,BR,BANCO DE BRASILIA,,,,
412345,,,,visa,,credit,,TR,,,,,
412451,,,,visa,,debit,,US,CHASE,,,8009359935,
412453,,,,visa,,debit,,US,CHASE,,,8009359935,
412541,,,,visa,,credit,,PL,CITIBANK,,,48226922484,
412570,,,,visa,Electron,debit,,GE,Liberty Bank JSC,,www.libertybank.ge,+995 32 255 55 00,Tbilisi
412712,,,,visa,,debit,,US,CENTRAL NATIONAL BANK,,,8882625456,
412752,,,,visa,,debit,,ZA,FIRST NATIONAL,,,0860112244,
412757,,,,visa,,debit,,US,"ARMED FORCES BANK, NATIONAL ASSOCIATION",,,8889292265,
412775,,,,visa,,debit,,US,AMERICAN,,,2544122000,
412781,,,,visa,,credit,,US,UMB BANK N.A.,,,(816) 843-2237,
412800,,,,visa,,credit,,US,CITI,,,8009505114,
412983,,,,visa,,credit,,GB,MBNA,,,0800062062,
413022,,,,visa,,debit,,US,HUDSON VALLEY FEDERAL CREDIT UNION,,,800-237-2763,
413252,,,,visa,,credit,,TR,AKBANK,,,00902124442525,
413332,,,,visa,,credit,,AU,POLICE,,,131728,
413348,,,,visa,,credit,,AU,,,,,
413366,,,,visa,,debit,,US,GLACIER,,,8007354371,
413388,,,,visa,,debit,,ES,EVO BANCO,,,680717863,
413491,,,,visa,,debit,,US,APPLE,,,8008240710,
413498,,,,visa,,debit,,US,WEPCO FEDERAL CREDIT UNION,,,3017074973,
413571,,,,visa,,debit,,US,BANK OF AMERICA,,,8882874637,
413572,,,,visa,,debit,,US,BANK OF AMERICA,,,188828746377,
413574,413575,,,visa,,debit,,US,BANK OF AMERICA,,,8882874637,
413577,,,,visa,,debit,,US,BANK OF AMERICA,,,3157244022,
413602,,,,visa,,credit,,US,DELTA COMMUNITY CREDIT UNION,,,4047154725,
413718,413719,,,visa,,credit,,ID,MANDIRI,,,14000,
413753,,,,visa,,debit,,US,,,,3216639360,
413757,,,,visa,,debit,,US,MVBBANK,,,3046579903,
413900,,,,visa,,debit,,US,IFCU,,,7655322003,
413966,,,,visa,,debit,,US,COMMSTAR CREDIT UNION,,,4409601111,
414049,,,,visa,,debit,,RO,BANCA TRANSILVANIA,,,0040264594337,
414170,,,,visa,,credit,,MY,,,,622,
414221,,,,visa,,debit,,US,COMPLEX COMMUNITY FEDERAL CREDIT UNION,,,4325509126,
414314,,,,visa,,debit,,US,FIRST UNITED,,,5809242211,
414382,,,,visa,,credit,,US,,,,,
414434,,,,visa,,debit,,US,FIRST STATE BANK OF COLORADO,,,9705274122,
414446,,,,visa,,debit,,US,LONE STAR NATIONAL,,,8005800322,
414449,,,,visa,,debit,,US,FIRST BRISTOL FEDERAL CREDIT UNION,,,8605840956,
414580,,,,visa,,debit,,US,AMERICAN SAVINGS,,,8002722566,
414707,,,,visa,,credit,,US,BANK OF AMERICA,,,8772125642,
414709,,,,visa,,credit,,US,CAPITAL ONE BANK,,,800-955-7070,
414711,,,,visa,,credit,,US,CITI,,,8887662484,
414718,,,,visa,,credit,,US,WELLS FARGO,,,8662296633,
414720,,,,visa,,credit,,US,CHASE,,,8005243880,
414721,,,,visa,,credit,,US,NORDSTROM,,,8664450433,
414726,,,,visa,,credit,,AU,CITIBANK,,,61282250615,
414729,,,,visa,,credit,,US,CITI,,,8889776687,
414730,,,,visa,,credit,,US,WELLS FARGO,,,8662296633,
414734,,,,visa,,credit,,US,BANK OF AMERICA,,,8005527302,
414737,,,,visa,,credit,,US,BANK OF AMERICA,,,8002056247,
414740,,,,visa,,credit,,US,CHASE,,,8882474080,
414750,,,,visa,,debit,,US,MERRILL LYNCH,,,8886378472,
414773,,,,visa,,credit,,US,BANK OF AMERICA,,,8002056247,
414776,,,,visa,,credit,,US,U.S. BANK N.A. ND,,,8662344691,
414778,,,,visa,,credit,,US,USBANK,,,8779787446,
414781,,,,visa,,credit,,US,USBANK,,,8663594771,
414912,,,,visa,,debit,,DE,FRANKFURTER SPARKASSE,,,49116116,
414930,,,,visa,,debit,,US,TECHE FEDERAL,,,8008970315,
414949,,,,visa,,debit,,UA,PRIVATBANK,,,380567161131,
415001,,,,visa,,credit,,ES,CAJAMAR,,,902210303,
415006,,,,visa,,debit,,ES,CAJAMAR,,,667909771,
415079,,,,visa,,credit,,BH,AHLI UNITED BANK (BAHRAIN) B.S.C.,,,0097317221999,
415231,,,,visa,,debit,,MX,BBVA BANCOMER,,,018002262663,
415274,,,,visa,,credit,,BR,PORTO SEGURO,,,551140043600,
415275,,,,visa,,credit,,BR,PORTO SEGURO,,,551133663126,
415342,,,,visa,,debit,,US,REDWOOD CREDIT UNION,,,8004797928,
415359,,,,visa,,debit,,US,BANK OF ST. FRANCISVILLE,,,2256356397,
415417,,,,visa,,credit,,US,CAPITAL ONE,,,8008670904,
415500,,,,visa,,debit,,GR,,,,36-1-2356721,
415557,,,,visa,,credit,,US,CAPITAL ONE BANK,,,8775346841,
415560,,,,visa,,debit,,US,NEW YORK COMMUNITY,,,3476531645,
415594,,,,visa,,debit,,US,TLC FEDERAL CREDIT UNION,,,8006826075,
415710,,,,visa,,debit,,US,HOUSTON FEDERAL CREDIT UNION,,,8666874328,
415711,,,,visa,,debit,,US,COLLINS CREDIT UNION,,,3194316406,
415726,,,,visa,,debit,,US,AMEGY,,,8002870307,
415786,,,,visa,,debit,,US,AMOCO FEDERAL CREDIT UNION,,,8666649364,
415793,,,,visa,,debit,,US,RESOURCE BANK N.A.,,,8157566321,
415853,,,,visa,,debit,,US,PNCBANK,,,800-257-9317,
415874,,,,visa,,debit,,US,TD BANKNORTH,,,8004287000,
415894,,,,visa,,debit,,US,CARLSBAD NATIONAL,,,5752342500,
415932,,,,visa,,debit,,DE,CORTAL CONSORS,,,,
415956,,,,visa,,debit,,TR,FINANSBANK,,,4440900,
415967,,,,visa,,debit,,US,THE CITIZENS BANK,,,8436572001,
415974,,,,visa,,credit,,DE,DEUTSCHE APOTHEKER-UND AERZTEBANK EG,,,01702345262,
415975,,,,visa,,debit,,US,BB&T,,,8002265228,
415977,,,,visa,,debit,,US,BB&T,,,8002265228,
415982,,,,visa,,debit,,US,MUNICIPAL CREDIT UNION,,,2126934900,
416047,,,,visa,,debit,,US,WHATCOM EDUCATIONAL CREDIT UNION,,,800-525-8703,
416081,,,,visa,,debit,,ES,LA CAIXA,,,0034934953999,
416085,,,,visa,,debit,,US,RABOBANK,,,4084213038,
416422,,,,visa,,debit,,US,KINECTA FEDERAL CREDIT UNION,,,8004183942,
416502,,,,visa,,credit,,MX,HSBC,,,57213390,
416511,,,,visa,,debit,,PH,,,,,
416818,,,,visa,,credit,,US,CITI,,,904-954-8040,
416832,,,,visa,,debit,,US,ARIZONA FEDERAL CREDIT UNION,,,8005234603,
416838,,,,visa,,debit,,US,FIRST NATIONAL BANK,,,9704959450,
416844,,,,visa,,debit,,US,MID-HUDSON VALLEY FEDERAL CREDIT UNION,,,8457582751,
416916,,,,visa,,debit,,MX,BANCOPPEL,,,,
416917,,,,visa,,credit,,KE,,,,,
417008,,,,visa,,credit,,US,BANK OF AMERICA,,,3038538424,
417094,,,,visa,,credit,,US,MTBANK,,,8007242440,
417480,,,,visa,,credit,,ES,INGDIRECT,,,901113311,
417849,,,,visa,,credit,,MX,LIVERPOOL,,,52629999,
417968,,,,visa,,credit,,MX,BANREGIO,,,018002267373,
418080,,,,visa,,credit,,MX,BANCOMER,,,018001124372,
418094,,,,visa,,credit,,MX,BANCOMER,,,018003969665,
418134,,,,visa,,credit,,MY,AEON,,,60327199999,
418238,,,,visa,,debit,,SG,,,,8002222121,
418505,,,,visa,,debit,,US,BELLCO CREDIT UNION,,,3036897800,
418524,,,,visa,,debit,,US,NBTBANK,,,1,
418545,,,,visa,,debit,,US,MISSOURI CREDIT UNION,,,5738741477,
418546,,,,visa,,debit,,US,DIRECTIONS CREDIT UNION,,,8005435073,
418621,,,,visa,,credit,,US,USBANK,,,8773736192,
418646,,,,visa,,debit,,US,USBANK,,,5136324141,
418742,,,,visa,,debit,,NG,ACCESS,,,2348026163719,
418802,,,,visa,,debit,,US,OHIO SAVINGS,,,8886964444,
418964,,,,visa,,credit,,AE,EMIRATES ISLAMIC,,,97143160101,
418967,,,,visa,,credit,,AE,EMIRATES ISLAMIC,,,600599995,
419002,,,,visa,,debit,,US,USBANK,,,8008722657,
419027,,,,visa,,debit,,US,PEOPLES,,,4106397567,
419047,,,,visa,,debit,,US,SEVEN SEVENTEEN CREDIT UNION,,,3308835902,
419048,,,,visa,,debit,,US,FIRST COMMONWEALTH,,,6068862321,
419189,,,,visa,,credit,,CL,ITAU,,,8003969665,
419276,,,,visa,,credit,,BR,BANCODOBRASIL,,,40067819,
419310,,,,visa,,credit,,US,CAPITAL ONE,,,8009557070,
419402,,,,visa,,debit,,US,DIAMOND VALLY FCU,,,8005282273,
419460,,,,visa,,credit,,PT,BPI,,,351217207700,
419494,,,,visa,,debit,,US,BANK OF CLARENDON,,,8034334451,
419560,,,,visa,,credit,,EC,PRODUBANCO,,,,
419623,,,,visa,,credit,,BR,SANTANDER,,,,
419625,,,,visa,,credit,,BR,SANTANDER,,,40047325,
419628,,,,visa,,credit,,BR,SANTANDER,,,08007037325,
419993,,,,visa,,credit,,US,US FEDERAL CREDIT UNION,,,9527365000,
419995,,,,visa,,debit,,RO,VOLKSBANK ROMANIA S.A.,,,40-21-2223336,
420027,,,,visa,,debit,,US,FIRST BANK & TRUST,,,6055946261,
420199,,,,visa,,credit,,MX,BANCO DEL BAJIO,,,018004710400,
420202,,,,visa,,credit,,US,OMNI COMMUNITY CREDIT UNION,,,608-836-2487,
420206,,,,visa,,credit,,US,,,,800-215-6280,
420272,,,,visa,,credit,,US,ILLINOIS COMMUNITY CREDIT UNION,,,800-215-6280,
420333,,,,visa,,debit,,NG,UNION,,,,
420377,,,,visa,,debit,,NO,DANSKE,,,81000900,
420567,,,,visa,,credit,,DE,VOLKSWAGEN,,,01803224270,
420709,,,,visa,,debit,,MY,BANK SIMPANAN NASIONAL,,,60321425258,
420718,,,,visa,,debit,,US,U.S. BANK NATIONAL ASSOCIATION,,,8663634134,
420719,,,,visa,,debit,,US,USBANK,,,8663634134,
420767,,,,visa,,debit,,US,CHASE,,,8009359935,
420785,,,,visa,,credit,,US,,,,,
420973,,,,visa,,credit,,US,SCHOOLS FIRST FEDERAL CREDIT UNION,,,7142584000,
420992,,,,visa,,debit,,US,,,,,
421002,,,,visa,,debit,,US,INLAND NORTHWEST BANK,,,8885097922,
421003,,,,visa,,debit,,MX,BANBAJIO,,,6644092058,
421010,,,,visa,,debit,,US,SAN MATEO COUNTY EMPLOYEES CREDIT UNION,,,6503631725,
421075,,,,visa,,debit,,US,MARINE FEDERAL CREDIT UNION,,,8002253967,
421168,,,,visa,,credit,,ID,BUKOPIN,,,622156957747,
421316,,,,visa,,debit,,MX,HSBC,,,018007124825,
421364,,,,visa,,credit,,MX,BANCO AZTECA ,,,525554478810,
421368,,,,visa,,debit,,IN,UNION BANK OF INDIA,,,1800222244,
421409,,,,visa,,debit,,IN,BANK OF MAHARASHTRA,,,1800222340,
421410,,,,visa,,debit,,PE,BANCO DE LA NACION,,,,
421424,,,,visa,,debit,,IN,HDFC,,,9831073333,
421473,,,,visa,,debit,,ES,ING DIRECT,,,901113311,
421704,,,,visa,,credit,,US,GENERAL ELECTRIC CREDIT UNION,,,8006347728,
421712,,,,visa,,debit,,US,SCHOOL EMPLOYEES CREDIT UNION OF WASHINGTON,,,888-628-4010,
421763,421766,,,visa,,debit,,US,BANK OF AMERICA N.T. & S.A.,,,8006228731,
421802,,,,visa,,credit,,ES,BBVA,,,902224466,
421844,,,,visa,,credit,,BR,ITAU,,,40014416,
421845,,,,visa,,credit,,BR,ITAU,,,551140014848,
421847,,,,visa,,credit,,BR,ITAU,,,551121554828,
421848,,,,visa,,credit,,BR,ITAU,,,5511774451339546165,
422004,422006,,,visa,,credit,,BR,ITAU,,,551140014848,
422053,,,,visa,,credit,,BR,BRADESCO,,,551168457820,
422061,,,,visa,,credit,,BR,SANTANDER BANESPA,,,08007023535,
422100,,,,visa,,credit,,BR,ITAU,,,,
422184,,,,visa,,debit,,BM,HSBC,,,4412995454,
422200,,,,visa,,credit,,BR,ITAU,,,08007203030,
422201,,,,visa,,credit,,BR,ITAU,,,,
422224,,,,visa,,credit,,PE,INTERBANK,,,5113119000,
422240,,,,visa,,credit,,PT,MONTEPIO,,,351217241624,
422274,,,,visa,,credit,,CO,CITIBANK,,,5716057000,
422329,,,,visa,,debit,,US,ARVEST,,,8776182648,
422373,,,,visa,,debit,,US,WILSON BANK & TRUST,,,8665468273,
422400,,,,visa,,credit,,US,COMMONWEALTH CENTRAL CREDIT UNION,,,4085313100,
422438,,,,visa,,debit,,US,ISPFCU,,,8004497728,
422477,,,,visa,,debit,,US,BANK OF AKRON,,,7165427008,
422486,,,,visa,,debit,,US,LAKEVIEW FEDERAL CREDIT UNION,,,5134489108,
422727,,,,visa,,debit,,KR,CITIBANK,,,8229508510,
422749,,,,visa,,debit,,US,HARCO CREDIT UNION,,,800-657-6366,
422834,,,,visa,,credit,,US,WSECU,,,8005620999,
422921,,,,visa,,debit,,US,KNOXVILLE TVA EMPLOYEES CREDIT UNION,,,8005548969,
423171,,,,visa,,debit,,US,ADM CREDIT UNION,,,,
423340,,,,visa,,credit,,US,CAPITAL ONE,,,8665406529,
423568,,,,visa,,debit,,US,SAN DIEGO COUNTY CREDIT UNION,,,8777322848,
423602,,,,visa,,debit,,US,GLENS FALLS NATIONAL BANK & TRUST COMPANY,,,8008515152,
423608,,,,visa,,credit,,BE,,,,3222058585,
423646,,,,visa,,credit,,MX,AFIRME,,,,
423729,,,,visa,,credit,,US,O.S.U. FEDERAL CREDIT UNION,,,8007320173,
423731,,,,visa,,debit,,US,COLUMBIA CREDIT UNION,,,3608914000,
423817,,,,visa,,debit,,US,MSUFCU,,,800-678-4968,
423829,,,,visa,,debit,,US,MICHIGAN SCHOOLS AND GOVERNMENT CREDIT UNION,,,(586) 263-8800,
423884,,,,visa,,debit,,US,ZIONS,,,8017983537,
423904,,,,visa,,debit,,US,ARVEST BANK,,,8776182648,
423908,,,,visa,,debit,,US,ARVEST BANK,,,8776182648,
423910,,,,visa,,debit,,US,ARVEST BANK,,,8776182548,
423953,,,,visa,,debit,,AU,ST. GEORGE BANK LIMITED,,,133330,
423974,,,,visa,,debit,,US,GHS FEDERAL CREDIT UNION,,,8007324447,
423999,,,,visa,,debit,,US,ROGUE FEDERAL CREDIT UNION,,,5418587328,
